574.643	568.559	329.434	238.892	3.27067	0.00150202
565.275	556.302	325.84	240.891	3.27242	0.00195798
569.86	560.132	325.327	240.014	3.23825	0.0020132
554.932	546.216	321.122	240.157	3.2208	0.00196012
573.061	563.409	326.271	240.681	3.22787	0.00191532
570.776	561.464	326.779	236.803	3.22338	0.00191492
565.231	556.291	326.205	238.935	3.19379	0.00195405
556.09	547.127	320.974	241.319	3.2322	0.00199082
585.037	574.572	330.769	238.215	3.23094	0.00190149
565.162	556.327	325.802	240.991	3.18902	0.00176263
556.208	547.268	321.134	240.355	3.22254	0.00197587
584.123	573.77	330.782	238.766	3.25228	0.00189819
574.596	565.578	329.788	239.522	3.23125	0.00188897
552.92	543.956	320.839	242.319	3.19682	0.001822
562.086	552.387	323.092	240.419	3.22984	0.00193806
574.705	565.604	329.925	241.522	3.25555	0.00181652
545.431	536.569	317.437	241.191	3.22246	0.00217401
565.702	556.113	324.73	240.989	3.23412	0.0019088
568.926	559.526	326.09	242.413	3.19817	0.00193171
588.951	578.237	332.354	236.734	3.23615	0.00187685
553.436	545.284	322.373	239.288	3.17945	0.00181688

	315.757	255.799	0.788396	0.000133877
9
