577.369	571.618	328.213	228.831	0.213468	0.00012752
577.875	571.962	327.845	228.697	0.208043	0.000106494
577.752	571.846	327.883	228.744	0.207884	0.000106345
577.708	571.802	327.863	228.74	0.207853	0.000106029
577.695	571.793	327.864	228.727	0.207896	0.000106292
577.692	571.787	327.866	228.739	0.207878	0.000106011
577.735	571.829	327.871	228.724	0.207922	0.000106389
577.692	571.787	327.864	228.736	0.207863	0.000106034
577.771	571.863	327.87	228.716	0.207924	0.000106578
577.703	571.798	327.863	228.747	0.207843	0.000106134
577.753	571.847	327.862	228.724	0.207916	0.000106516
577.69	571.785	327.859	228.734	0.207856	0.000106039
577.77	571.862	327.87	228.718	0.207922	0.000106579
577.712	571.806	327.864	228.75	0.207826	0.000106083
577.768	571.861	327.868	228.717	0.207918	0.000106607
577.691	571.785	327.856	228.743	0.20783	0.000106042
577.759	571.853	327.863	228.719	0.207915	0.000106585
577.716	571.81	327.867	228.752	0.207829	0.00010606
577.77	571.863	327.869	228.716	0.207919	0.000106654
577.706	571.801	327.866	228.749	0.207833	0.000106135
577.754	571.847	327.86	228.722	0.207906	0.00010643
577.698	571.794	327.861	228.739	0.207862	0.000105964
577.73	571.824	327.871	228.725	0.207912	0.000106519
577.702	571.797	327.862	228.737	0.207851	0.000105902
577.767	571.861	327.867	228.717	0.207915	0.000106546
577.705	571.8	327.865	228.749	0.207843	0.000106054
577.754	571.847	327.861	228.723	0.207916	0.000106503
577.686	571.782	327.864	228.734	0.20785	0.000105969
577.731	571.825	327.871	228.724	0.207914	0.00010651
577.692	571.787	327.862	228.735	0.207856	0.000106061
577.771	571.864	327.87	228.716	0.207923	0.000106589
577.706	571.8	327.864	228.748	0.207849	0.000106126
577.755	571.848	327.862	228.725	0.207916	0.000106509
577.689	571.785	327.859	228.734	0.207852	0.000106026
577.769	571.862	327.87	228.717	0.20792	0.000106582
577.715	571.808	327.865	228.749	0.207827	0.000106078
577.772	571.865	327.868	228.718	0.207923	0.000106612
577.709	571.803	327.866	228.749	0.207823	0.000106083
577.757	571.851	327.861	228.72	0.207916	0.000106445
577.698	571.793	327.861	228.738	0.207854	0.00010594
577.736	571.83	327.872	228.725	0.207906	0.00010644
577.693	571.787	327.863	228.74	0.207845	0.000105948
577.772	571.865	327.869	228.718	0.207909	0.000106533
577.69	571.784	327.856	228.743	0.207827	0.00010603
577.762	571.857	327.865	228.714	0.207922	0.000106578
577.704	571.799	327.865	228.748	0.20784	0.000106039
577.761	571.854	327.863	228.726	0.207904	0.000106479
577.685	571.781	327.863	228.734	0.20786	0.000106063
577.729	571.823	327.871	228.725	0.207917	0.000106517
577.685	571.781	327.861	228.734	0.207857	0.000106074
577.77	571.862	327.872	228.719	0.207925	0.000106597
111829
