549.691	543.836	331.424	219.91	0.162574	0.00011956
549.629	543.458	331.361	219.497	0.152605	0.00010171
549.788	543.626	331.392	219.522	0.152643	0.000102095
549.754	543.591	331.386	219.536	0.152688	0.000102449
549.724	543.552	331.374	219.523	0.152698	0.000101871
549.78	543.614	331.397	219.544	0.152711	0.000102067
549.748	543.58	331.39	219.53	0.152691	0.000101876
549.768	543.599	331.388	219.528	0.152675	0.000101916
549.767	543.603	331.379	219.52	0.152702	0.000102161
549.71	543.537	331.384	219.526	0.152725	0.000101976
549.786	543.62	331.392	219.528	0.152697	0.000101981
549.716	543.545	331.375	219.518	0.152697	0.000101873
549.778	543.614	331.405	219.539	0.15271	0.000102097
549.729	543.557	331.374	219.518	0.152695	0.000101972
549.767	543.605	331.389	219.539	0.152695	0.000102474
549.715	543.543	331.384	219.516	0.152724	0.000101742
549.738	543.574	331.393	219.546	0.152683	0.000101934
549.748	543.585	331.38	219.55	0.1527	0.000102181
549.724	543.552	331.388	219.528	0.152735	0.000102012
549.783	543.62	331.399	219.548	0.15271	0.000102294
549.738	543.568	331.386	219.524	0.152688	0.000101955
549.772	543.61	331.389	219.536	0.152687	0.000102401
549.744	543.572	331.38	219.522	0.152712	0.000101885
549.745	543.583	331.383	219.53	0.152682	0.00010234
549.796	543.628	331.383	219.522	0.152692	0.000101773
549.761	543.593	331.383	219.519	0.152677	0.00010198
549.768	543.603	331.393	219.518	0.15267	0.000101925
549.72	543.552	331.377	219.519	0.152664	0.00010205
549.761	543.599	331.375	219.528	0.152709	0.000102106
549.708	543.54	331.376	219.524	0.152714	0.000102091
549.781	543.614	331.396	219.541	0.152709	0.000102134
549.726	543.554	331.381	219.521	0.152706	0.000102058
549.783	543.618	331.405	219.529	0.152698	0.000102083
549.708	543.535	331.362	219.523	0.152717	0.000101975
549.773	543.608	331.385	219.512	0.152708	0.000101906
549.737	543.57	331.382	219.516	0.152676	0.000101976
549.767	543.604	331.376	219.533	0.152702	0.000102224
549.715	543.543	331.382	219.529	0.15274	0.000102086
549.777	543.614	331.384	219.542	0.152698	0.000102354
549.71	543.539	331.386	219.525	0.152731	0.000102111
549.752	543.59	331.397	219.512	0.152689	0.00010205
549.722	543.551	331.373	219.519	0.152689	0.000101857
549.745	543.584	331.382	219.534	0.152726	0.000102305
549.747	543.582	331.378	219.52	0.152711	0.000101909
549.783	543.618	331.378	219.523	0.152694	0.000101913
549.73	543.562	331.377	219.521	0.152688	0.000102016
549.763	543.602	331.378	219.536	0.152703	0.000102299
549.713	543.54	331.382	219.519	0.152718	0.000101904
549.784	543.619	331.399	219.53	0.152699	0.000102116
549.744	543.572	331.376	219.521	0.152673	0.000101834
549.78	543.614	331.394	219.523	0.152679	0.000101741
