561.086	554.286	327.714	219.132	0.151855	0.000115778
559.803	552.803	326.998	218.664	0.140782	9.19819e-05
559.58	552.599	326.941	218.776	0.140743	9.0391e-05
559.761	552.785	326.954	218.716	0.140713	8.96051e-05
559.757	552.783	326.979	218.694	0.140727	8.92749e-05
559.838	552.861	326.969	218.74	0.140801	8.91838e-05
559.789	552.817	326.974	218.729	0.140744	8.9355e-05
559.775	552.803	326.984	218.734	0.14077	8.91454e-05
559.756	552.781	326.976	218.718	0.140699	8.9428e-05
559.804	552.824	327.022	218.698	0.140813	8.91898e-05
559.766	552.792	326.954	218.71	0.140748	8.94153e-05
559.829	552.844	327.013	218.715	0.140743	8.91387e-05
559.779	552.803	326.982	218.719	0.14075	8.93246e-05
559.742	552.765	326.952	218.744	0.140734	8.96372e-05
559.766	552.794	326.951	218.721	0.140693	8.98701e-05
559.801	552.823	326.966	218.749	0.140798	8.92109e-05
559.783	552.81	326.984	218.743	0.140774	8.89211e-05
559.74	552.764	326.957	218.723	0.140704	8.95211e-05
559.79	552.816	326.971	218.737	0.140794	8.915e-05
559.793	552.816	326.972	218.738	0.140793	8.92071e-05
559.821	552.846	326.963	218.724	0.140733	8.91537e-05
559.817	552.845	327	218.718	0.140804	8.92483e-05
559.764	552.792	326.976	218.714	0.140767	8.94471e-05
559.826	552.853	326.974	218.735	0.14076	8.92248e-05
559.774	552.8	326.964	218.72	0.140737	8.94715e-05
559.757	552.786	326.979	218.732	0.140804	8.93181e-05
559.733	552.758	326.961	218.746	0.140693	8.93151e-05
559.827	552.85	326.995	218.742	0.140761	8.89529e-05
559.816	552.843	326.981	218.706	0.140767	8.90054e-05
559.809	552.838	326.985	218.703	0.140784	8.89701e-05
559.728	552.757	326.959	218.717	0.140732	8.92663e-05
559.782	552.81	326.987	218.724	0.140784	8.93546e-05
559.726	552.753	326.963	218.742	0.140705	8.92446e-05
559.788	552.809	326.949	218.746	0.140766	8.92337e-05
559.779	552.803	326.981	218.73	0.140758	8.92481e-05
559.78	552.806	326.981	218.724	0.14074	8.91131e-05
559.779	552.804	326.965	218.733	0.140714	8.914e-05
559.799	552.826	326.988	218.724	0.140755	8.92849e-05
559.754	552.778	326.965	218.746	0.14068	8.95429e-05
559.792	552.813	326.975	218.731	0.140756	8.93257e-05
559.812	552.839	326.979	218.72	0.140783	8.90249e-05
559.755	552.784	326.971	218.696	0.140753	8.90555e-05
559.808	552.832	326.973	218.734	0.140749	8.93117e-05
559.759	552.786	326.978	218.713	0.140709	8.9011e-05
559.883	552.907	326.977	218.735	0.140752	8.90684e-05
559.807	552.83	326.961	218.702	0.140787	8.94104e-05
559.732	552.76	326.981	218.723	0.140727	8.92955e-05
559.815	552.839	326.966	218.723	0.140764	8.93013e-05
559.86	552.88	326.983	218.722	0.140794	8.93379e-05
559.794	552.813	326.995	218.718	0.14079	8.91112e-05
559.718	552.742	327.009	218.741	0.140686	8.94356e-05
