614.378	613.199	331.791	227.904	0.223655	0.0702889
614.08	612.746	331.974	227.473	0.197267	0.0703385
614.171	612.829	332.032	227.491	0.197273	0.0703388
614.254	612.909	332.048	227.474	0.197238	0.0703301
614.142	612.812	332.031	227.522	0.197145	0.0703404
614.154	612.823	332.036	227.528	0.197153	0.0703357
614.122	612.793	332.033	227.532	0.197139	0.0703434
614.15	612.82	332.035	227.528	0.197149	0.070336
614.114	612.787	332.032	227.532	0.197137	0.0703441
614.157	612.826	332.037	227.526	0.197151	0.0703352
614.124	612.795	332.03	227.53	0.197132	0.0703431
614.156	612.825	332.036	227.525	0.197154	0.0703352
614.125	612.796	332.03	227.528	0.197117	0.0703435
614.163	612.832	332.035	227.528	0.197154	0.0703345
614.121	612.793	332.03	227.53	0.19712	0.0703435
614.154	612.824	332.035	227.531	0.197146	0.0703356
614.112	612.785	332.029	227.536	0.197128	0.0703445
614.139	612.81	332.034	227.537	0.197148	0.0703372
614.122	612.794	332.031	227.537	0.197139	0.0703433
614.156	612.825	332.037	227.527	0.197152	0.0703352
614.128	612.8	332.034	227.527	0.19712	0.0703426

122
