870.992	863.121	402.042	276.057	0.317603	0.0741336
870.494	862.544	402.541	276.67	0.317126	0.074198
871.25	863.266	402.965	276.414	0.317305	0.0741254
870.925	862.952	402.722	276.337	0.316896	0.0741755
871.117	863.147	402.785	276.286	0.316995	0.0741362
870.861	862.92	402.521	276.302	0.316863	0.0741666
870.998	863.019	402.946	276.431	0.316847	0.0741669
870.804	862.832	402.892	276.512	0.316671	0.0741823
870.838	862.872	402.754	276.423	0.316865	0.0741784
870.838	862.864	402.71	276.346	0.316925	0.0741714
871.067	863.097	402.814	276.342	0.316963	0.0741425
870.954	862.98	402.789	276.295	0.316859	0.0741642
871.04	863.07	402.76	276.309	0.316888	0.0741615
870.93	862.959	402.822	276.314	0.316888	0.0741658
870.925	862.961	402.681	276.345	0.316986	0.0741627
870.961	862.994	402.7	276.324	0.316968	0.0741632
871.059	863.092	402.703	276.307	0.316979	0.0741537
870.974	862.999	402.806	276.345	0.316998	0.0741647
871.044	863.074	402.749	276.346	0.316914	0.0741525
870.909	862.939	402.742	276.328	0.316867	0.074168
871.058	863.088	402.782	276.312	0.316962	0.0741526
122
