826.725	823.599	322.258	265.824	0.234383	0.0639919
826.435	823.19	323.187	266.299	0.232565	0.0640229
826.682	823.443	322.966	266.402	0.232098	0.0640147
826.958	823.664	323.319	266.44	0.231942	0.0639875
826.86	823.598	323.024	266.408	0.232169	0.0640041
826.894	823.586	323.325	266.391	0.23194	0.0640032
826.849	823.596	323.001	266.505	0.232172	0.0639999
827.106	823.818	323.239	266.389	0.232085	0.0639815
826.804	823.555	322.943	266.497	0.232018	0.0640063
826.977	823.677	323.293	266.338	0.232113	0.0639876
826.834	823.58	322.93	266.492	0.232187	0.0640004
827.033	823.737	323.304	266.352	0.232111	0.0639833
826.858	823.607	322.971	266.513	0.232166	0.0640028
827.252	823.969	323.234	266.556	0.232052	0.0639734
826.897	823.643	322.985	266.401	0.232263	0.0640069
826.904	823.601	323.363	266.386	0.232182	0.0639922
827.004	823.736	322.931	266.295	0.232104	0.0639835
826.895	823.611	323.36	266.662	0.232067	0.063995
827.162	823.933	323.216	266.388	0.231953	0.0639721
826.765	823.52	323.022	266.383	0.232171	0.0640078
826.636	823.357	323.204	266.541	0.232164	0.0640122
