827.078	824.206	331.146	260.887	0.229551	0.0624698
826.651	823.547	330.95	260.949	0.227017	0.0625335
826.636	823.549	330.828	260.856	0.226834	0.0625393
827.212	824.144	330.914	260.938	0.227538	0.0624742
826.573	823.525	330.919	260.632	0.226906	0.0625361
827.084	823.994	330.822	261.069	0.227561	0.0624924
826.854	823.773	331.083	260.724	0.227201	0.0625241
826.866	823.769	331.112	261.052	0.227509	0.0625166
826.771	823.679	331.014	260.835	0.227185	0.0625243
826.655	823.584	331.01	260.975	0.226807	0.0625325
826.625	823.532	330.828	260.854	0.226728	0.0625335
827.091	824.055	330.952	260.9	0.227509	0.0624871
826.573	823.509	331.007	260.831	0.227326	0.0625367
826.826	823.77	330.703	261.168	0.226789	0.0625188
827.016	823.986	330.825	260.981	0.227211	0.06251
826.861	823.841	330.844	260.882	0.227372	0.0625014
826.944	823.88	331.071	260.954	0.227571	0.0624933
826.625	823.511	330.967	260.969	0.226769	0.0625443
826.697	823.607	330.767	260.972	0.226772	0.0625336
827.249	824.173	331.117	261.044	0.227696	0.062478
826.626	823.54	330.864	260.861	0.227066	0.062537
