807.156	792.78	338.703	306.955	0.970929	0.000149869
816.902	807.905	313.309	282.048	0.837824	0.000153388
816.326	807.331	313.302	282.241	0.780245	0.000152614
817.082	808.09	313.35	282.486	0.79752	0.000152527
817.078	808.085	313.359	282.482	0.797484	0.000151984
817.084	808.09	313.355	282.468	0.797529	0.00015193
817.09	808.098	313.353	282.489	0.797361	0.000151787
817.075	808.083	313.355	282.476	0.797464	0.000151834
817.085	808.092	313.347	282.47	0.79735	0.000151836
817.085	808.092	313.353	282.477	0.797353	0.000151908
817.077	808.085	313.356	282.486	0.797529	0.000151962
817.084	808.09	313.348	282.461	0.797513	0.000151898
817.088	808.095	313.358	282.489	0.797239	0.000151917
817.084	808.09	313.352	282.474	0.797491	0.000151837
817.082	808.089	313.355	282.486	0.797368	0.000151752
817.081	808.089	313.349	282.464	0.797503	0.000151902
817.087	808.093	313.351	282.478	0.797232	0.000151782
817.077	808.085	313.358	282.485	0.79753	0.00015195
817.084	808.09	313.348	282.461	0.797515	0.000151904
817.088	808.095	313.358	282.489	0.797239	0.000151916
817.084	808.089	313.352	282.473	0.797526	0.000151839
