807.156	792.78	338.703	306.955	0.970929	0.000149869
812.602	802.545	315.566	255.832	0.806128	0.000134075
812.337	802.272	315.719	255.887	0.752579	0.000134001
812.078	802.014	315.53	255.76	0.772314	0.000133989
812.449	802.39	315.759	255.804	0.788396	0.00013389
812.069	802.006	315.527	255.766	0.772287	0.000134094
812.45	802.391	315.761	255.801	0.788401	0.000133828
812.069	802.005	315.524	255.758	0.772282	0.000134004
812.447	802.388	315.758	255.8	0.788396	0.000133881
812.069	802.005	315.526	255.759	0.772281	0.000134013
812.451	802.391	315.758	255.804	0.788403	0.000133887
812.069	802.005	315.527	255.766	0.772287	0.000134101
812.449	802.39	315.759	255.801	0.788403	0.000133868
812.07	802.006	315.525	255.763	0.77229	0.000134093
812.448	802.389	315.758	255.799	0.788396	0.000133877
812.07	802.006	315.526	255.764	0.772288	0.000134091
812.448	802.389	315.757	255.799	0.788395	0.000133879
812.069	802.005	315.524	255.763	0.772289	0.00013409
812.448	802.389	315.758	255.8	0.788395	0.000133882
812.07	802.006	315.525	255.765	0.772288	0.000134092
812.448	802.389	315.757	255.799	0.788396	0.000133877
9
