807.156	792.78	338.703	306.955	0.970929	0.000149869
803.882	790.97	324.896	291.874	0.887538	0.000154466
808.246	795.314	325.952	293.512	0.882639	0.000153124
803.079	790.175	325.017	291.415	0.885023	0.00015501
804.855	791.912	325.379	292.767	0.863189	0.000154003
804.954	792.027	325.53	292.328	0.858098	0.000153896
804.392	791.422	325.659	292.789	0.838572	0.000154195
804.295	791.327	325.602	292.733	0.838686	0.000153796
804.262	791.298	325.6	292.705	0.838701	0.000154142
804.235	791.271	325.616	292.704	0.838627	0.000154164
804.246	791.278	325.613	292.728	0.838611	0.00015398
804.233	791.269	325.595	292.681	0.838708	0.000154072
804.295	791.325	325.631	292.752	0.838405	0.000153731
804.279	791.313	325.613	292.737	0.83871	0.000153763
804.233	791.267	325.607	292.675	0.838709	0.000154047
804.3	791.329	325.631	292.75	0.838395	0.000153601
804.266	791.301	325.615	292.721	0.838701	0.000154079
804.266	791.298	325.62	292.73	0.838605	0.000154064
804.239	791.273	325.608	292.71	0.838702	0.000153986
804.248	791.28	325.62	292.727	0.838611	0.00015405
804.264	791.298	325.617	292.712	0.838702	0.000154197
