822.714	815.826	302.45	248.048	0.350843	8.44699e-05
822.624	815.73	302.022	249.116	0.35042	8.53239e-05
822.566	815.678	302.04	249.151	0.350198	8.55729e-05
822.557	815.672	302.027	249.147	0.350172	8.54028e-05
822.564	815.678	302.04	249.152	0.350179	8.55259e-05
822.559	815.674	302.024	249.155	0.350159	8.55254e-05
822.566	815.678	302.043	249.154	0.35021	8.55626e-05
822.561	815.675	302.019	249.156	0.350165	8.56357e-05
822.561	815.672	302.039	249.155	0.350224	8.55563e-05
822.562	815.675	302.02	249.155	0.350168	8.55376e-05
822.559	815.671	302.036	249.152	0.350214	8.55836e-05
822.558	815.672	302.02	249.15	0.350159	8.55115e-05
822.551	815.663	302.044	249.157	0.350193	8.5573e-05
822.565	815.679	302.025	249.159	0.350161	8.5626e-05
822.56	815.672	302.03	249.149	0.35017	8.55478e-05
822.563	815.677	302.032	249.151	0.350173	8.55137e-05
822.56	815.674	302.022	249.151	0.350164	8.5604e-05
822.56	815.673	302.042	249.153	0.350213	8.55678e-05
822.559	815.673	302.017	249.152	0.350168	8.55905e-05
822.552	815.664	302.036	249.158	0.350222	8.55579e-05
822.562	815.675	302.022	249.153	0.350173	8.56039e-05
822.559	815.671	302.04	249.151	0.350203	8.55872e-05
822.559	815.673	302.022	249.157	0.350162	8.55562e-05
822.565	815.676	302.038	249.157	0.350224	8.55637e-05
822.561	815.674	302.021	249.153	0.350167	8.55474e-05
822.561	815.673	302.041	249.152	0.350212	8.55608e-05
822.559	815.673	302.022	249.155	0.350161	8.5551e-05
822.563	815.674	302.037	249.154	0.350222	8.55845e-05
822.561	815.674	302.018	249.152	0.350161	8.55276e-05
822.558	815.67	302.035	249.155	0.350215	8.55661e-05
822.561	815.675	302.016	249.152	0.350177	8.55772e-05
822.553	815.665	302.039	249.157	0.350216	8.5553e-05
822.557	815.671	302.023	249.154	0.350155	8.55804e-05
822.564	815.676	302.043	249.152	0.350203	8.5567e-05
822.56	815.674	302.015	249.152	0.350162	8.56094e-05
822.555	815.667	302.038	249.16	0.350226	8.55757e-05
822.564	815.678	302.026	249.159	0.350168	8.56408e-05
822.563	815.674	302.03	249.15	0.350196	8.56614e-05
822.563	815.677	302.034	249.153	0.350169	8.54913e-05
822.562	815.676	302.022	249.153	0.350168	8.56254e-05
822.565	815.677	302.041	249.149	0.350204	8.55965e-05
822.558	815.673	302.015	249.146	0.350153	8.55006e-05
822.559	815.672	302.04	249.153	0.350213	8.5628e-05
822.558	815.672	302.018	249.151	0.350175	8.55438e-05
822.551	815.664	302.041	249.158	0.35021	8.5535e-05
822.562	815.675	302.032	249.16	0.350159	8.55772e-05
822.561	815.673	302.021	249.156	0.350173	8.56683e-05
822.564	815.675	302.04	249.154	0.350218	8.55457e-05
822.56	815.674	302.018	249.158	0.35016	8.55837e-05
822.559	815.67	302.04	249.15	0.350216	8.55435e-05
822.563	815.677	302.022	249.154	0.350169	8.55699e-05
