832.74	826.042	300.354	247.672	0.306817	7.26006e-05
833.276	826.51	300.724	248.59	0.304222	6.8153e-05
833.338	826.583	300.796	248.643	0.303958	6.89859e-05
833.342	826.587	300.817	248.629	0.30393	6.93272e-05
833.34	826.584	300.835	248.633	0.303915	6.89987e-05
833.328	826.571	300.816	248.634	0.30396	6.90933e-05
833.34	826.585	300.835	248.634	0.303925	6.90616e-05
833.325	826.567	300.818	248.627	0.303965	6.91138e-05
833.341	826.585	300.84	248.633	0.303928	6.90247e-05
833.339	826.581	300.817	248.62	0.303986	6.91418e-05
833.336	826.582	300.836	248.641	0.303938	6.90948e-05
833.325	826.567	300.804	248.618	0.303949	6.9139e-05
833.352	826.598	300.833	248.637	0.303916	6.91098e-05
833.331	826.573	300.814	248.63	0.303938	6.90736e-05
833.348	826.593	300.837	248.63	0.303927	6.90188e-05
833.329	826.571	300.817	248.627	0.303974	6.91607e-05
833.343	826.588	300.838	248.633	0.303923	6.89972e-05
833.33	826.572	300.817	248.625	0.303972	6.91033e-05
833.34	826.585	300.828	248.645	0.303917	6.90813e-05
833.324	826.567	300.816	248.621	0.303875	6.90265e-05
833.342	826.587	300.831	248.641	0.303933	6.91199e-05
833.326	826.569	300.818	248.631	0.303911	6.90998e-05
833.337	826.581	300.838	248.632	0.303921	6.9028e-05
833.331	826.573	300.821	248.621	0.303973	6.91683e-05
833.332	826.578	300.845	248.637	0.30393	6.90826e-05
833.334	826.577	300.813	248.621	0.303966	6.91471e-05
833.343	826.588	300.836	248.643	0.30392	6.90589e-05
833.324	826.566	300.803	248.616	0.303931	6.91552e-05
833.346	826.591	300.831	248.639	0.303921	6.90556e-05
833.326	826.569	300.822	248.628	0.303915	6.90007e-05
833.334	826.578	300.84	248.631	0.303942	6.90275e-05
833.332	826.574	300.822	248.617	0.303965	6.91716e-05
833.331	826.577	300.852	248.646	0.303941	6.90613e-05
833.34	826.582	300.815	248.622	0.303925	6.92576e-05
833.345	826.59	300.829	248.641	0.303923	6.91058e-05
833.331	826.575	300.822	248.631	0.303902	6.90224e-05
833.337	826.581	300.837	248.64	0.303931	6.90566e-05
833.326	826.568	300.81	248.619	0.303936	6.91485e-05
833.351	826.596	300.836	248.64	0.303929	6.9096e-05
833.322	826.564	300.807	248.621	0.303943	6.91681e-05
833.344	826.589	300.836	248.635	0.30392	6.90899e-05
833.323	826.566	300.807	248.622	0.303958	6.91216e-05
833.348	826.593	300.831	248.634	0.303906	6.90885e-05
833.337	826.58	300.832	248.638	0.303938	6.8994e-05
833.34	826.583	300.819	248.627	0.30393	6.90244e-05
833.344	826.589	300.837	248.625	0.303945	6.90647e-05
833.331	826.574	300.81	248.633	0.303957	6.91575e-05
833.345	826.589	300.832	248.63	0.303905	6.90893e-05
833.322	826.567	300.827	248.638	0.303964	6.91132e-05
833.331	826.575	300.828	248.625	0.303913	6.89906e-05
833.338	826.581	300.833	248.627	0.303959	6.90119e-05
